domain,subdomain,source_id,source_doc,source_lang,target_lang,direction,source_text,target_text
medical,rw-anxiety-f,medical|rw-anxiety-f|000220,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,recommended citation: le va (). navigating through the waves of emotion: anxiety. auckland. new zealand.,full potential. through depression. www.depression.
medical,rw-anxiety-f,medical|rw-anxiety-f|000221,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,factsheets are for general information only. they should not be a substitute for medical or health advice. while every effort is taken to ensure the,www.thelowdown.co.nz
medical,rw-anxiety-f,medical|rw-anxiety-f|000222,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,"information is accurate & up to date, le va gives no warranties that this information is correct, current, or suitable for any purpose. we disclaim all",www.atumai.nz org.nz/get-better/the-journal
medical,rw-anxiety-f,medical|rw-anxiety-f|000223,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,en,fj,en->fj,"responsibility and liability for any direct or indirect loss, damage, cost or expense whatsoever in the use of or reliance upon this information.",learn mindfulness to develop better info and resources for queer and
medical,rw-anxiety-f,medical|rw-anxiety-f|000002,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,na noda icavacava ena votu,navigating through the
medical,rw-anxiety-f,medical|rw-anxiety-f|000003,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,mai kevaka eda sokota vata,waves of emotion:
medical,rw-anxiety-f,medical|rw-anxiety-f|000004,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,na noda waqa:,anxiety
medical,rw-anxiety-f,medical|rw-anxiety-f|000005,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,sokota na ua ni,our pasifika people have long understood the moana and how to
medical,rw-anxiety-f,medical|rw-anxiety-f|000006,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,yalo taqaya,navigate our way through it in order to make it to safe shores.
medical,rw-anxiety-f,medical|rw-anxiety-f|000007,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,ko ira na kai noda na pasifika era kila vakavinaka na sokota na,"our feelings and emotions are like the moana. at times, the moana"
medical,rw-anxiety-f,medical|rw-anxiety-f|000008,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,wasawasa me ra yaco bula kina vanua.,"is calm and still, making navigation smooth and easy. other times,"
medical,rw-anxiety-f,medical|rw-anxiety-f|000009,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,nai tuvaki ni yaloda kei na noda vakanananu e vaka na wasawasa.,"the waves become rough and raging, with stormy conditions, making"
medical,rw-anxiety-f,medical|rw-anxiety-f|000010,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,e na so na gauna na wasawasa maravu ena vakavuna na rawarawa,navigation harder. our feelings and emotions can change like the
medical,rw-anxiety-f,medical|rw-anxiety-f|000011,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,"kei na totoka ni soko. ia, ena so tale na gauna ena dau vuki tale me","waves of the moana, but - like our ancestors - when the waves are"
medical,rw-anxiety-f,medical|rw-anxiety-f|000012,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,voravora na wasawasa ka dau vakavuna na dredre ni soko.,"rough, we can use our knowledge, values, skills, spirituality and"
medical,rw-anxiety-f,medical|rw-anxiety-f|000013,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,----------------------- page -----------------------,collectivity to navigate our way through safely.
medical,rw-anxiety-f,medical|rw-anxiety-f|000014,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,na loma taqaya,----------------------- page -----------------------
medical,rw-anxiety-f,medical|rw-anxiety-f|000015,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,e tu beka e so na leqa eda sega ni tarova rawa?,anxiety
medical,rw-anxiety-f,medical|rw-anxiety-f|000016,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,se sa daumaka tiko?,are the things we worry about out of control?
medical,rw-anxiety-f,medical|rw-anxiety-f|000017,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,na loma taqaya e dua nai vakarau dau yaco vei keda na tamata ka rawa ni vakavuna na veitubuyaki ni ua ni,anxiety is a normal human emotion that can feel like the ever-changing waves of the moana. it can be
medical,rw-anxiety-f,medical|rw-anxiety-f|000018,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,"wasawasa. e rawa ni vakamacalataki me vaka o leqataka e dua na ka, nuiqawaqawa, se veilecayaki. e levu","described as worry, feeling nervous or uneasy about something. many people can experience anxiety when"
medical,rw-anxiety-f,medical|rw-anxiety-f|000019,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,vei keda eda lako curuma na loma taqaya ni bula ena gauna ni dredre se ena gauna eda sotava e dua na ka,"they are faced with a new or unknown situation, or when a stressful event happens. for example, some"
medical,rw-anxiety-f,medical|rw-anxiety-f|000020,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,vou. kena i vakaraitaki me vaka e so na tamata era loma taqaya ena gauna era veitarogi kina se me ra vosa,people feel anxious when they sit a test or have to speak in front of big crowds.
medical,rw-anxiety-f,medical|rw-anxiety-f|000021,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,ena dua na soqo levu.,helpful anxiety unhelpful anxiety
medical,rw-anxiety-f,medical|rw-anxiety-f|000022,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,loma taqaya dauveivukei loma taqaya sega ni dauveivukei,"it is normal and even helpful to experience sometimes, we might continue to feel high"
medical,rw-anxiety-f,medical|rw-anxiety-f|000023,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,e so na gauna na loma taqaya e vukei keda ena so na gauna e da vakila ni tubu sivia,anxiety sometimes as it helps us perform levels of anxiety thrashing about like waves
medical,rw-anxiety-f,medical|rw-anxiety-f|000024,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,me da vakarau vakavinaka ka yadra talega nai vakarau ni noda lomataqaya e vaka na,better by making us alert and motivated. an threatening to take us under. we can feel
medical,rw-anxiety-f,medical|rw-anxiety-f|000025,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,kina na noda vakasama. dua na kenai i saudi ni ua ni sa vakarau me da dromu yani,"example is when we are preparing to win a this way, even when the danger has passed"
medical,rw-anxiety-f,medical|rw-anxiety-f|000026,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,vakaraitaki ni da vakarau tiko me da qaqa ena ena loma ni wasaliwa. e se rawa ga ni da,race. it is also helpful when we are faced but our minds trick us into believing it is
medical,rw-anxiety-f,medical|rw-anxiety-f|000027,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,veitaucici vakila nai tuvaki ni noda bula vakacegu dina,"with situations that are stressful, frightening still there. when this happens, anxiety can"
medical,rw-anxiety-f,medical|rw-anxiety-f|000028,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,"ga ni sa oti na gauna rerevaki, ia na noda","or dangerous, such as when we need to run become unhelpful because it leaves us"
medical,rw-anxiety-f,medical|rw-anxiety-f|000029,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,e veivuke talega vakalevu ni da sotava na,"away from a dangerous threat. during these feeling stuck and struggling, and it makes us"
medical,rw-anxiety-f,medical|rw-anxiety-f|000030,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,vakanananu e vaka ga ni se sega ni oti na,"challenging situations, our bodies go through blind to our own strengths and the positive"
medical,rw-anxiety-f,medical|rw-anxiety-f|000031,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,"veidraki ni bula e veilecayaki, rerevaki,",physical changes such as our heart beating supports around us.
medical,rw-anxiety-f,medical|rw-anxiety-f|000032,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,"loma taqaya. ni yaco na veika vaka oqo, na","faster, breathing faster, and muscles tensing"
medical,rw-anxiety-f,medical|rw-anxiety-f|000033,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,"veivakaleqai, me vaka ni da drovaka mai na loma taqaya e sega ni vukei keda, ka ni da se",when the massive waves of anxiety
medical,rw-anxiety-f,medical|rw-anxiety-f|000034,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,loma katakata [cudru]. e na gauna vakaoqo vakila tikoga na gauna dredre ka vakavuna,"up. this response is known as ‘fight or flight’,"
medical,rw-anxiety-f,medical|rw-anxiety-f|000035,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,na yagoda e lako curuma na veisau ni yago me da lecava na noda kaukauwa vakataki,"overwhelm us, it can take over our lives. as a"
medical,rw-anxiety-f,medical|rw-anxiety-f|000036,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,"me vaka na (eg) totolo ni tuki ni uto, totolo na keda, kei na sala ni veivuke yaga eso eda",and it is our body’s natural way of preparing
medical,rw-anxiety-f,medical|rw-anxiety-f|000037,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,"i cegu, vakadre masela. oqo e dau tukuni ni rawa ni vakayagataka. ni sa tubucake sara","result, we may avoid or stop doing the things"
medical,rw-anxiety-f,medical|rw-anxiety-f|000038,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,[fight or flight] vala se dro. sa kena i vakarau na ua ni loma taqaya e sa rawa ni vakaleqa,to quickly react so we can feel safe again.
medical,rw-anxiety-f,medical|rw-anxiety-f|000039,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,tudei ni yago me veitaqomaki me rawa ni da na noda bula. e sa vakavuna me da sa tarova,"that give us joy, like spending time with the"
medical,rw-anxiety-f,medical|rw-anxiety-f|000040,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,"buladei. na veika eda dau taleitaka, me vaka na noda",people we care about and who care about us.
medical,rw-anxiety-f,medical|rw-anxiety-f|000041,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,kauwaitaki ira na wekada. e rawa saraga ni,it can stop us from going to work or school or
medical,rw-anxiety-f,medical|rw-anxiety-f|000042,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,"tarovi keda na lako i vuli, lako i cakacaka, lako",get in the way of our relationships with aiga
medical,rw-anxiety-f,medical|rw-anxiety-f|000043,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,vei ira na wekada kei na matavuvale. e so vei,and friends. some of us might still do the
medical,rw-anxiety-f,medical|rw-anxiety-f|000044,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,keda e se rawa ga ni ra vakayacora na vei ka,"things that we enjoy, but we may feel tense"
medical,rw-anxiety-f,medical|rw-anxiety-f|000045,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,era taleitaka ia ena tikoga na yalo ni rere ka,"and fearful while doing them, which can drain"
medical,rw-anxiety-f,medical|rw-anxiety-f|000046,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,rawa ni vakavuna na oca ni yago.,our energy.
medical,rw-anxiety-f,medical|rw-anxiety-f|000048,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,vakatakilakila ni loma taqaya,signs of anxiety
medical,rw-anxiety-f,medical|rw-anxiety-f|000049,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,e rawa ni ko raica ni sa voleka mai n a draki ca?,can you see a storm approaching?
medical,rw-anxiety-f,medical|rw-anxiety-f|000050,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,"e vuqa na gaunisala e rawa ni da sokota kina na ua voravora ni “ yalotaqaya”. taumada, e gadrevi me da",there are many ways we can navigate safely through the crashing waves of anxiety. but first we must
medical,rw-anxiety-f,medical|rw-anxiety-f|000051,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,dikevi keda kei na vanua eda tiko kina. me vakataki ira noda qase e liu e ra vulica na i vakatakilakila e so,learn to notice the signs in ourselves and our surroundings. as our ancestors learned to look for signs of
medical,rw-anxiety-f,medical|rw-anxiety-f|000052,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,"ni laba na cagi ni sa voleka tiko mai, oi keda talega me da vulica na i vakatakilakila ni loma ocaoca kei na","a dangerous storm approaching, we too can learn to look for the signs of our worries and anxieties."
medical,rw-anxiety-f,medical|rw-anxiety-f|000053,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,taqaya.,everyone experiences anxiety differently. there are some common signs to let us know that the waves
medical,rw-anxiety-f,medical|rw-anxiety-f|000054,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,"e duidui na veika eda lako curuma me baleta na loma taqaya, ia tiko eso na i vakatakilakila rawarawa me",may get rough and we need to start preparing to calm the waters. look out for these signs:
medical,rw-anxiety-f,medical|rw-anxiety-f|000055,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,"da kila, ka tukuna ni ua ena vovora ka na gadrevi me da vakavakarautaka me maravu na wai. oqo e vica",our body our feelings
medical,rw-anxiety-f,medical|rw-anxiety-f|000056,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,na i vakatakilakila e rawa ni ko tiko nanamaki kina:,» our heart starts beating faster. » we always feel worried.
medical,rw-anxiety-f,medical|rw-anxiety-f|000057,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,na yagoda nai vakarau ni yaloda,"» our chest feels tight. » we may start feeling more annoyed,"
medical,rw-anxiety-f,medical|rw-anxiety-f|000058,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,» e totolo na vadugu ni noda uto. » lomalomaoca.,irritated or restless.
medical,rw-anxiety-f,medical|rw-anxiety-f|000059,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,"» na sereda e tadre. » sa tekivu me da vakasecudru, se",» we feel tense in our bodies and may
medical,rw-anxiety-f,medical|rw-anxiety-f|000060,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,» e vakadre- matua na yagoda ka ma-sa.,start feeling aches and pains. » we could feel overwhelmed and
medical,rw-anxiety-f,medical|rw-anxiety-f|000061,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,mosimosi talega. » sa rawa ni vakavuna meda yalo,‘out of control’.
medical,rw-anxiety-f,medical|rw-anxiety-f|000062,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,» eda na lomaloma ca. rarawa ni vakavuna na yalo-luluvu kei,» we feel sick in the tummy.
medical,rw-anxiety-f,medical|rw-anxiety-f|000063,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,na noda nuinui.,» we may even start feeling sad
medical,rw-anxiety-f,medical|rw-anxiety-f|000064,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,» rawa ni mosi na ulu ka vaka me da,» we may start getting headaches or
medical,rw-anxiety-f,medical|rw-anxiety-f|000065,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,matabuto. » sa rawa na vakatekivu meda yalo,and depressed.
medical,rw-anxiety-f,medical|rw-anxiety-f|000066,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,rarawa kei na loma bibi.,feel dizziness.
medical,rw-anxiety-f,medical|rw-anxiety-f|000067,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,» dredre na moce.,» we have trouble sleeping.
medical,rw-anxiety-f,medical|rw-anxiety-f|000068,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,noda bula veimaliwai,our relationships
medical,rw-anxiety-f,medical|rw-anxiety-f|000069,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,noda vakasama,» we start pulling away from aiga
medical,rw-anxiety-f,medical|rw-anxiety-f|000070,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,» sa tekivu meda vakayawaki keda,our thinking and friends.
medical,rw-anxiety-f,medical|rw-anxiety-f|000071,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,» e vaka e dredre na noda ciqoma ka,» we might have trouble concentrating » we feel less interested in
medical,rw-anxiety-f,medical|rw-anxiety-f|000072,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,mai vei ira noda i tokani kei na,and find it hard to stay focused.
medical,rw-anxiety-f,medical|rw-anxiety-f|000073,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,dredre me da tikodei.,seeing others.
medical,rw-anxiety-f,medical|rw-anxiety-f|000074,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,matavuvale.,» we start thinking and believing only
medical,rw-anxiety-f,medical|rw-anxiety-f|000075,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,» sa tekivu me vakasamataki,» we get easily annoyed or irritated
medical,rw-anxiety-f,medical|rw-anxiety-f|000076,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,» sa sega soti ni levu noda veikawaitaki,bad things will happen.
medical,rw-anxiety-f,medical|rw-anxiety-f|000077,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,vakatabaki dua ga ni na yaco na leqa.,with people.
medical,rw-anxiety-f,medical|rw-anxiety-f|000078,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,vei ira tale na so.,» we start doubting ourselves eg what
medical,rw-anxiety-f,medical|rw-anxiety-f|000079,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,» eda sa vakatitiqataki keda [eg],» we may even start taking our
medical,rw-anxiety-f,medical|rw-anxiety-f|000080,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,» sa tekivu meda cudrucudru ka,if i can’t do this? what if i fail? what if
medical,rw-anxiety-f,medical|rw-anxiety-f|000081,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,vakaevei kece na sega ni cakava,feelings out on others and end
medical,rw-anxiety-f,medical|rw-anxiety-f|000082,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,veicudrui kei ira na tamata.,nobody likes me?
medical,rw-anxiety-f,medical|rw-anxiety-f|000083,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,rawa oqo? vakacava ke na tawa-rawa,up hurting them.
medical,rw-anxiety-f,medical|rw-anxiety-f|000084,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,vakacava ke sega ni dua e vinakati » sa rawa ni tekivu me sa na ca,our behaviour
medical,rw-anxiety-f,medical|rw-anxiety-f|000085,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,au? na lomada ka sa na vaka vuna,our spirituality
