domain,sentence_type,direction,source_text,target_text,alignment_method,quality_flags,notes,source_doc
dictionary,lexeme_gloss,fj_to_en,immigrants,who were pygmy-size. there is no fantasy associated with them. they are distinct from,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,the fabled gnomes or gremlins,"(na iveli) who are fantastic in their abilities and behaviour, though very real to some fij ians still today . na iveli are centred in waimaro country around serea. they have been",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,reportedly,"clearly sighted by fijians at wainadoi, at the namosi coast. waimaro people from the",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,waidina,river area migrated south near to this part of the namosi coast. the early existence of na,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,leka,"is quite plausible though they have never been seen. earliest migrations of proto-island people came from southeast asia, through what is now indonesia, to settle in the pacific. a tiny species of the homo genus, homo floresiensis, is well recorded as living in indonesia, from , to , years ago, with skeletons found at flores island. (see article by adam brumm, australian national university , et al, nature, june , .) this species of man was half-size to present-day humans, homo sapiens. (see also science news, vol. , june, , p. .)",parse_gatty_basic,has_see,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,lekaleka,"adj . short, brief. vaka-lekalekataka to shorten. bati leka, a formal term for clans of personal",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,guards,"who fought as a last defence, protecting the chieftain. at bau, the masau were such warrior guardians for the roko tui bau. leleka is the plural form. only a very few fijian words take a different form in the plural.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,vaka-lekaleka,adv. briefly.,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,ivaka-lekaleka,"n. (or) ivakaleka (both modern usage) abbreviation, short version, summary.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,lekapai,"or lekapone (slang) n., adj . person of short stature, usually said with a smile.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,ilekau,"n. first fruits a fruit-tree ever yields, as it comes of age to bear. na kena ilekau such first fruiting of a tree. lele, leleca . v. to lean. bend down, as a tree in the wind, a man reaching to pick up something, the tower of pisa in italy. lele . n. (archaic) dirge, chanting for the dead, an ancient form of seated meke. na lele kei ratu mara. the dirge chanted for the death of ratu mara. lele . v. to ferry, usually in a punt, raft or fiber-glass boat across a river, or from shore to a tiny offshore island, like qoma islands off the tailevu coast. may also refer to fishing for ta (unicorn fish) in vanua levu, according to joe hewson.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,ilele,"n. ferry, in fiji normally these days a punt with an outboard engine.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,vakalele,"n. the ferrying. valele, valeleca v. to ferry (people, things) across a small body of water, usually a river.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,leleka,"adj . short (plural form), applied to more than one person or thing. leka is the singular form of the adjective.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,lelevu,"adj . big, large amount of, in the plural form. see the singular form, levu. levu big. levulevu fat (of a person). lelevu n. many people. (lerua two people. letolu three people), where the prefix “le ” is",parse_gatty_basic,has_see,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,an an abbreviation for lewe,n. people. lelevu is a term adopted by language teachers to indicate a plurality of people in grammatical structures.,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,dau lelewa,"adj . of a person, very judgmental, overly critical.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,lepo,"(or) lepona (lau) n. earth oven made on the surface of the ground, not dug in. it is covered with sacks, vegetation and dirt or sand. “leptospirosis” (eng.) a potentially fatal bacterial infection of humans usually transmitted through contact with water that has been contaminated with animal urine.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,leqa,"n., v. trouble, difficulty, needfulness, inoperative (motor, machine), dead (respectfully, of person). idiomatically, leqa may refer to burdensome social obligations to provide money, mats, or goods for",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,some,"ceremonial collection for family, clan, church, school or village, or to pay off a loan. the demands put a strain on a fijian ’s resources. to fulfill his obligations he may be pressed to ask for",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,money,"or “loans” from others around him, loans which might be difficult to repay . with a twist of irony, it is said that a fijian ’s life is full of leqa -- until he himself becomes the leqa, by dying. idiom: kua ni leqa. not to worry. don ’t worry about it. leqa, leqataka v. to worry about it. leqataki troubled. kua ni leqataka. don ’t worry about it, do not go to any trouble. vakaleqa, vakaleqa v. to cause trouble to (someone). me kua ni vakaleqai au. do not be a problem to me, make problems for me. lera n. red-bead tree, adenanthera pavonina, mimosaceae, possibly an aboriginal introduction with red seeds commonly made into necklaces.",parse_gatty_basic,has_idiom,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,leredamu,"n. a fairly common seashore vine, abrus precatorius, easily recognised by the small seeds starkly coloured a brilliant red with a shiny black spot, that were used in souvenir necklaces, but that is",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,now,discouraged as extremely dangerous. the seeds are deadly poisonous from cyanide that can be,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,dissipated,"by boiling. the seeds were formerly used as a means of assassination. flowers rosecoloured, pods . inches long with three or four seeds. syn. diridamu.",parse_gatty_basic,has_syn,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,leru,"(lau) n. trochus, edible shellfish but more important for its commercially valuable shell exported for manufacture of buttons. syn. sici.",parse_gatty_basic,has_syn,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,lesa,"v. to be distressed, crying, of a child. lesi, lesia v . to choose, elect (person, people), appoint as a delegate or envoy.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,lesi,". chosen, elected (person). ilesilesi selection, (of a person) to some function. vakailesilesi n. delegate, appointee, official representative.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,lesi,". n. kingfisher, halcyon chloris, bright blue bird, which – despite its name -- does not eat fish, but",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,eats,"insects, lizards, young birds, crab s. it is often seen alone or with one companion, motionless, squatting on phone lines. long pointed black bill. syn. (viti levu) sesi, (lau, kadavu) secala, (vanua levu) seasea, lelewai (west) lele.",parse_gatty_basic,has_syn,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,lesoni,"(eng.) n. lesson. lesu, lesuya v. to return, to return it, return to it or from it, to have been to some place. lesu! go back ! return ! (to where you came from). o lesu maivei? where have you been? o sa lesu mai labasa ?",parse_gatty_basic,has_question,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,have,"you been to labasa? na ilakolako lesu the return trip, the trip back. sauma lesu to pay back (money). taro lesu to question back, respond with a question. solia lesu to give back. syn. (lau) suka.",parse_gatty_basic,has_syn;has_question,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,lesuva,"v. to review (and sometimes to correct), to re-read, to have repeated (story, presentation). me da lesuva na italanoa. let us go over the story again.. raica lesu look back, review.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,ilesulesu,n. return trip. ilakolako trip.,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,lesu tale,"v. to return (of a person). idiom: lesu tale na koli i na nona lua return to the scene of the crime, desire what has been previously rejected, lit. the dog returns to its vomit. leti, letitaka v. to dispute, argue (about it). na veileti the argument, the dispute. leu, leuta v. to remove (splinter, thorn, etc.) by a sharp instrument or pincers, tweezers. idiom: me ra leuta mada na malamala mai na matadra. they should look at themselves first before",parse_gatty_basic,has_idiom,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,judging,"someone else. lit. they should remove the obstruction from their eyes, i.e, see things more clearly, take off their blinders. ileu . n. small sharp instrument as for removing splinters. ileu ni bati toothpick. ileu . n. horn (of cattle, goats, certain beetles), an extension of the the original meaning. the only horned animals were introduced by europeans. formerly the word applied to a sharp protusion on a war club. leva, levaca v. to resent a person ’s presumption in failing to show proper respect or deference, most especially for causing a loss of face. e dau levaleva o koya. he/she is “touchy”, tends to resent being told off or being corrected. levataka v. to be angry about it (the disrespectful action). leve, levea v. to dodge. levea na saumi vakacavacava dodge the payment of taxes. dodging was a useful movement to avoid spears and war clubs, a greatly developed skill of fijians. that traditional skill has become useful in rugby and in boxing. levedro v . to dodge by running away.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,le vica,"in a question, how many people? le tolu three people.",parse_gatty_basic,has_question,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,levu,". big, large. lelevu is the plural form of levu. vakalevutaka to enlarge, make bigger. vakalevulevuya to aggrandize, make someone or something appear big or important. levu cake bigger, larger. levulevu adj . fat (usually of a person). levu . much , a large amount. e levu na nona ilavo he has a lot of money. levu . many. lewe levu many people.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,levu,". n. amount, size. na kena levu the amount of it, the size. e vica na kena levu? how big is it? (usually a number indicating size) vakacava na kena levu? how big is it? may also apply to counting, the total. idiom: sa kena levu. at the conclusion of a speech, report or declaration, these words indicate the end. idiom: levu la! teasing call to a person who is trying to show off to attract attention. or as an adj .",parse_gatty_basic,has_idiom;has_question,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,levu la,means pretentious.,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,levu-i-vosa,adj . a person who only talk s but accomplishes very little.,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,levu la,"adj ., n. aloof, proud (in a bad sense), pretentious.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,levulevu,"adj . fat, stout (of person, animal). to fijians, a stout body may indicate good health. a thin person may be thought to be unwell or weak. lewa, lewa (or) vakalewa, vakalewa v. to decide, judge. mataveilewai court (law). turaga ni lewa magistrate. lewa o iko. you decide (the matter in question). vakalelewa adj ., n. criticism, critical of mind, judgemental, criticizing. dau lelewa adj . highly judgemental (of others). na vakataulewa the",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,judgement,(court).,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,vakatulewa,"(or) vakataulewa v. to offer an opinion, judgement, to decide. o losana na qai vakatulewa. losana will decide.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,vakavulewa,"(anglicism) n. as in yavu ni vakavulewa, constitution (of government). lewa! informal form of address used by older person to a woman (yalewa) or girl (gone yalewa). it is often used affectionately. vakasalewalewa effeminate, of a man with homosexuality often implied.",parse_gatty_basic,has_anglicism,,Fijian-English_Dictionary.txt
