domain,subdomain,source_id,book,chapter,verse,source_lang,target_lang,direction,source_text,target_text
bible,genesis,bible|genesis|026|025,genesis,26,25,en,fj,en->fj,"and he builded an altar there, and called upon the name of the lord, and pitched his tent there: and there isaac's servants digged a well.",sa tara mai kea e dua nai cabocabo ni soro ka kaciva mai kea na yaca i jiova. sa tara talega e kea na nona valelaca; era sa kelia mai kea e dua na mata ni wai na dauveiqaravi nei aisake.
bible,genesis,bible|genesis|026|026,genesis,26,26,en,fj,en->fj,"then abimelech went to him from gerar, and ahuzzath one of his friends, and phichol the chief captain of his army.","o apimeleki sa lako mai vua mai qerari vata kei ausaci, e dua na nona i tokani kei fikoli nai liuliu ni nona mataivalu."
bible,genesis,bible|genesis|026|027,genesis,26,27,en,fj,en->fj,"and isaac said unto them, wherefore come ye to me, seeing ye hate me, and have sent me away from you?","sa tukuna vei iratou o aisake, ""na cava dou sa mai cakava vei au “kemudou a cati au ka vakatalai au tani mai vei kemudou? """
bible,genesis,bible|genesis|026|028,genesis,26,28,en,fj,en->fj,"and they said, we saw certainly that the lord was with thee: and we said, let there be now an oath betwixt us, even betwixt us and thee, and let us make a covenant with thee;","e ratou sa sauma mai, ""keitou sa raica vakaidina ni sa tiko vata kei iko o jiova. keitou sa tukuna kina, me dua na nodatou veiyalayalati “o iko kei keitou. 'me datou cakava e dua na veiyalayalati,"
bible,genesis,bible|genesis|026|029,genesis,26,29,en,fj,en->fj,"that thou wilt do us no hurt, as we have not touched thee, and as we have done unto thee nothing but good, and have sent thee away in peace: thou art now the blessed of the lord.","'mo kua ni cakava vei keitou e dua na ka ca “ni keitou sa sega ni tarai iko. ni keitou sa sega ni cakava e dua na ka ca, na ka vinaka ga “ni keitou sa vakatalai iko ena vakacegu. o sa kalouvinaka kina i jiova. '"""
bible,genesis,bible|genesis|026|030,genesis,26,30,en,fj,en->fj,"and he made them a feast, and they did eat and drink.","sa cakava o aisake e dua na kakana, e ratou sa kana ka gunu."
bible,genesis,bible|genesis|026|031,genesis,26,31,en,fj,en->fj,"and they rose up betimes in the morning, and sware one to another: and isaac sent them away, and they departed from him in peace.","e ratou sa yadra ena mataka, ka veiyalayalati, sa vakatalai iratou yani; e ratou sa lako tani mai vua ena vakacegu."
bible,genesis,bible|genesis|026|032,genesis,26,32,en,fj,en->fj,"and it came to pass the same day, that isaac's servants came, and told him concerning the well which they had digged, and said unto him, we have found water.","ena siga tiko ga o ya, era sa lako mai na tamata nei aisake ka tukuna vua me baleta na mata ni wai era a kelia, era sa mai tukuna, ""sa vure na wai. """
bible,genesis,bible|genesis|026|033,genesis,26,33,en,fj,en->fj,and he called it shebah: therefore the name of the city is beersheba unto this day.,sa vakatoka ena yaca o siepa. sa yaca ni koro kina o ya o perisiepa.
bible,genesis,bible|genesis|026|034,genesis,26,34,en,fj,en->fj,"and esau was forty years old when he took to wife judith the daughter of beeri the hittite, and bashemath the daughter of elon the hittite:","ni sa yabaki vasagavulu o iso, sa tauri jutia na luvei bieri na itaiti, kei vasemaca na luvei eloni na itaiti, me rau watina."
bible,genesis,bible|genesis|026|035,genesis,26,35,en,fj,en->fj,which were a grief of mind unto isaac and to rebekah.,e rau sa rarawa kina vakalevu o aisake kei rapeka.
bible,genesis,bible|genesis|027|001,genesis,27,1,en,fj,en->fj,"and it came to pass, that when isaac was old, and his eyes were dim, so that he could not see, he called esau his eldest son, and said unto him, my son: and he said unto him, behold, here am i.","sa yaco na gauna ni sa qase mai o aisake ka sa buwawa sara na matana “sa sega kina ni rai rawa, sa kacivi iso mai, na nona ulumatua ka tukuna vua, ""na luvequ, "" sa sauma mai o iso, ""sai au oqo. """
bible,genesis,bible|genesis|027|002,genesis,27,2,en,fj,en->fj,"and he said, behold now, i am old, i know not the day of my death:","sa tukuna tale, ""raica, au sa qase sara, au sa sega talega ni kila na noqu siga ni mate."
bible,genesis,bible|genesis|027|003,genesis,27,3,en,fj,en->fj,"now therefore take, i pray thee, thy weapons, thy quiver and thy bow, and go out to the field, and take me some venison;","""oqo mo kauta mada na nomu i yaragi, na taga ni gasau kei na veqa ni dakai, lako yani ka vakasasataka mada mai e dua na kequ manumanu."
bible,genesis,bible|genesis|027|004,genesis,27,4,en,fj,en->fj,"and make me savoury meat, such as i love, and bring it to me, that i may eat; that my soul may bless thee before i die.","""mo tavuna vakaveiwaki mai, me vaka au sa dau vinakata, kauta mai, me'u mai kania, me vakalouvinakataki iko kina na yaloqu ni bera ni'u mate. """
bible,genesis,bible|genesis|027|005,genesis,27,5,en,fj,en->fj,"and rebekah heard when isaac spake to esau his son. and esau went to the field to hunt for venison, and to bring it.",sa vakarorogo tu o rapeka ni sa vosa tiko o aisake vei iso na luvena. sa lako yani o iso ki vanua me vavana ka me kauta lesu mai.
bible,genesis,bible|genesis|027|006,genesis,27,6,en,fj,en->fj,"and rebekah spake unto jacob her son, saying, behold, i heard thy father speak unto esau thy brother, saying,","o rapeka sa vosa vei jekope na luvena ka vaka: ""au sa rogoci tamamu ni sa vosa oti vei iso na tacimu ka vaka,"
bible,genesis,bible|genesis|027|007,genesis,27,7,en,fj,en->fj,"bring me venison, and make me savoury meat, that i may eat, and bless thee before the lord before my death.","'kauta mai e dua na manumanu, mo tavuna veiwaki ka kauta mai me'u kania ka vosa vakalouvinakataki iko ena mata i jiova ni bera ni'u mate. '"
bible,genesis,bible|genesis|027|008,genesis,27,8,en,fj,en->fj,"now therefore, my son, obey my voice according to that which i command thee.","""na luvequ mo rogoca na noqu vosa, me vaka au sa vakarota vei iko."
bible,genesis,bible|genesis|027|009,genesis,27,9,en,fj,en->fj,"go now to the flock, and fetch me from thence two good kids of the goats; and i will make them savoury meat for thy father, such as he loveth:","""lako ka kauta mai e rua na luve ni me vinaka, au na tavuna veiwakitaka me kania o tamamu me vaka e dau vinakata."
bible,genesis,bible|genesis|027|010,genesis,27,10,en,fj,en->fj,"and thou shalt bring it to thy father, that he may eat, and that he may bless thee before his death.","""mo qai kauta vei tamamu, me kania, ka vosa vakalouvinakataki iko ni bera ni mate yani. """
bible,genesis,bible|genesis|027|011,genesis,27,11,en,fj,en->fj,"and jacob said to rebekah his mother, behold, esau my brother is a hairy man, and i am a smooth man:","sa tukuna o jekope vei tinana “""raica, o iso e vutivutia na yagona, o au, e sega."
bible,genesis,bible|genesis|027|012,genesis,27,12,en,fj,en->fj,"my father peradventure will feel me, and i shall seem to him as a deceiver; and i shall bring a curse upon me, and not a blessing.","""de qai vakayamoca o tamaqu na ligaqu, ka kilai au “ena qai tukuna ni'u tamata dauveivakaisini, oqo au na kauta ga mai kina vei au na kalouca ka sega na kalouvinaka. """
bible,genesis,bible|genesis|027|013,genesis,27,13,en,fj,en->fj,"and his mother said unto him, upon me be thy curse, my son: only obey my voice, and go fetch me them.","sa tukuna vua o tinana, ""na nomu kalouca me noqu na luvequ, cakava ga na veika au sa tukuna oti vei iko, lako, kauta mai na manumanu. """
bible,genesis,bible|genesis|027|014,genesis,27,14,en,fj,en->fj,"and he went, and fetched, and brought them to his mother: and his mother made savoury meat, such as his father loved.","sa lako yani o jekope, ka kauta mai na manumanu vei tinana. sa vakarautaka o tinana me vaka sara ga sa dautaleitaka o aisake."
bible,genesis,bible|genesis|027|015,genesis,27,15,en,fj,en->fj,"and rebekah took goodly raiment of her eldest son esau, which were with her in the house, and put them upon jacob her younger son:","sa kauta mai o tinana nai sulu vinaka nei iso sa tiko ga vua e vale, ka sa vakasulumi jekope kina."
bible,genesis,bible|genesis|027|016,genesis,27,16,en,fj,en->fj,"and she put the skins of the kids of the goats upon his hands, and upon the smooth of his neck:",sa vakabira tu e ligana na vuti ni me kei na domona talega.
bible,genesis,bible|genesis|027|017,genesis,27,17,en,fj,en->fj,"and she gave the savoury meat and the bread, which she had prepared, into the hand of her son jacob.",sa solia na kakana kei na madrai ea vakarautaka mai ki na ligai jekope na luvena.
bible,genesis,bible|genesis|027|018,genesis,27,18,en,fj,en->fj,"and he came unto his father, and said, my father: and he said, here am i; who art thou, my son?","sa lako yani o jekope vei tamana ka tukuna, ""tamaqu, "" sa sauma mai, ""oi au oqo, o cei o iko na luvequ? """
bible,genesis,bible|genesis|027|019,genesis,27,19,en,fj,en->fj,"and jacob said unto his father, i am esau thy firstborn; i have done according as thou badest me: arise, i pray thee, sit and eat of my venison, that thy soul may bless me.","sa tukuna o jekope vei tamana, ""oi au o iso, na nomu ulumatua, au sa cakava mai oqo, me vaka o sa tukuna mai, au kerea mo duri cake, mo dabe, mo kania na ka au sa vakarautaka mai. me vakalouvinakataki au kina na yalomu. """
bible,genesis,bible|genesis|027|020,genesis,27,20,en,fj,en->fj,"and isaac said unto his son, how is it that thou hast found it so quickly, my son? and he said, because the lord thy god brought it to me.","sa tukuna mai o aisake vei luvena, ""o sa kunea vakacava, sa rui totolo na veika o cakava? "" sa sauma yani o jekope, ""na kalou o jiova sa kauta mai vei au. """
bible,genesis,bible|genesis|027|021,genesis,27,21,en,fj,en->fj,"and isaac said unto jacob, come near, i pray thee, that i may feel thee, my son, whether thou be my very son esau or not.","sa tukuna tale o aisake, ""toso voleka mai me'u yamoca na ligamu, se o iko dina o iso se sega. """
bible,genesis,bible|genesis|027|022,genesis,27,22,en,fj,en->fj,"and jacob went near unto isaac his father; and he felt him, and said, the voice is jacob's voice, but the hands are the hands of esau.","sa toso voleka yani vei tamana o jekope, ka sa yamoci koya sara o tamana ka tukuna, ""na domo sa domo i jekope, ia, na ligana sa ligai iso ga. """
bible,genesis,bible|genesis|027|023,genesis,27,23,en,fj,en->fj,"and he discerned him not, because his hands were hairy, as his brother esau's hands: so he blessed him.",sa sega ni kilai koya baleta ni sa vutivutia na ligana me vaka na ligai iso. sa qai vosa vakalouvinakataki koya.
bible,genesis,bible|genesis|027|024,genesis,27,24,en,fj,en->fj,"and he said, art thou my very son esau? and he said, i am.","sa qai tukuna yani, ""sai iko dina oqo, iso na luvequ? "" sa sauma mai o jekope, ""sai au. """
bible,genesis,bible|genesis|027|025,genesis,27,25,en,fj,en->fj,"and he said, bring it near to me, and i will eat of my son's venison, that my soul may bless thee. and he brought it near to him, and he did eat: and he brought him wine, and he drank.","sa tukuna o aisake, ""kauta mai, me'u mai kania na ka o sa vakarautaka mai “me vakalouvinakataki iko kina na yaloqu. "" sa kauta mai o jekope, sa kana sara o aisake, sa kau talega mai vua na waini ka sa gunu talega."
bible,genesis,bible|genesis|027|026,genesis,27,26,en,fj,en->fj,"and his father isaac said unto him, come near now, and kiss me, my son.","o aisake na tamana sa tukuna vua, ""toso voleka mai ka reguci au, na luvequ. """
bible,genesis,bible|genesis|027|027,genesis,27,27,en,fj,en->fj,"and he came near, and kissed him: and he smelled the smell of his raiment, and blessed him, and said, see, the smell of my son is as the smell of a field which the lord hath blessed:","sa toso voleka mai o jekope ka reguci tamana. sa boica na nona i sulu o aisake, ka vosa vakalouvinakataki koya ka vaka: ""nai boi kei na luvequ, sa vaka nai boi ni vanua sa vakalouvinakataka o jiova."
bible,genesis,bible|genesis|027|028,genesis,27,28,en,fj,en->fj,"therefore god give thee of the dew of heaven, and the fatness of the earth, and plenty of corn and wine:","o koya oqo me solia kina vei iko o jiova na tegu mai lomalagi, na vuavuai vinaka kei vuravura, me levu na sila kei na waini."
bible,genesis,bible|genesis|027|029,genesis,27,29,en,fj,en->fj,"let people serve thee, and nations bow down to thee: be lord over thy brethren, and let thy mother's sons bow down to thee: cursed be every one that curseth thee, and blessed be he that blesseth thee.","me ra qaravi iko na tamata, ka cuva vei iko na veimatanitu, o na turaga vei ira na tacimu, o ira na luvei tinamu era na cuva vei iko, era na kalouca o ira era na vakaloucataki iko, era na kalouvinaka o ira era na vakalouvinakataki iko! """
bible,genesis,bible|genesis|027|030,genesis,27,30,en,fj,en->fj,"and it came to pass, as soon as isaac had made an end of blessing jacob, and jacob was yet scarce gone out from the presence of isaac his father, that esau his brother came in from his hunting.",ni sa oti na nona vakalouvinakataki jekope o aisake ka sa curu yani ki tuba mai vei aisake na tamana “sa basika mai o iso ena nona lesu tiko mai na vakasasa.
bible,genesis,bible|genesis|027|031,genesis,27,31,en,fj,en->fj,"and he also had made savoury meat, and brought it unto his father, and said unto his father, let my father arise, and eat of his son's venison, that thy soul may bless me.","sa vakarautaka sara mai vakavinaka na nona lewe ni vakasasa ka kauta mai vei tamana ka tukuna, ""me duri mada na tamaqu ka kania mada na lewe ni vakasasa na luvena, me rawa ni vakalouvinakataka kina na luvena mai na yalona. """
bible,genesis,bible|genesis|027|032,genesis,27,32,en,fj,en->fj,"and isaac his father said unto him, who art thou? and he said, i am thy son, thy firstborn esau.","sa tarogi koya o aisake na tamana, ""o cei o iko? "" sa sauma mai, ""o au na luvemu ulumatua, o iso. """
bible,genesis,bible|genesis|027|033,genesis,27,33,en,fj,en->fj,"and isaac trembled very exceedingly, and said, who? where is he that hath taken venison, and brought it me, and i have eaten of all before thou camest, and have blessed him? yea, and he shall be blessed.","sa kidacala o aisake ka sautaninini, ka tukuna, ""o cei? sa e vei o koya sa vakasasa oti ka liu mai, ka sa kauta oti mai vei au? au sa kana oti ni se bera ni o lako mai, au sa vakalouvinakataki koya “sa vakalouvinakataki dina o koya. """
bible,genesis,bible|genesis|027|034,genesis,27,34,en,fj,en->fj,"and when esau heard the words of his father, he cried with a great and exceeding bitter cry, and said unto his father, bless me, even me also, o my father.","ni sa rogoca oiso na vosa nei tamana, sa tagi vakararawa sara ka tukuna vei tamana ""o au talega tamaqu, mo vakalouvinakataki au? """
