domain,direction,source_id,source_text,target_text,semantic_cosine,semantic_flag_low
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0001433,immigration hardly more than,a few hundred years ago. there is sometime reference to degei i and a,0.100026436,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0001434,later,degei ii. the name derives from the snake flicking out its tongue. legends tell of his pet fowl,0.121919304,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0001435,turukawa,"being killed by the ciri twins at a place called conua at the nakauvadra range, which",0.24073172,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0001436,brought on the nakauvadra wars,"as a result of degei ’s anger. the twins were exiled, and were swept",0.33050156,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0001437,away,"along the wainibuka river, downstream in a flood from their refuge at village narauyabe, village of degei’s tongan canoe-builder rokola who was protecting them. that village had been suc",0.18164623,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0001438,cessfully,"attacked by vueti, from verata, a champion for degei. vueti late became the first roko tui bau, and founder of super-tribe vusaratu of kubuna territory . thunder has been attributed to degei moving about in his nakauvadra cave. offerings were left at that cave.",0.07554773,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0001439,degelaka,v. to slam (something) down.,0.5186413,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0001440,deguvacu,"v. to raise, to waggle eyebrows, but usually only once, as a subtle but very clear indication of assent, agreement. a fij ian does not feel it necessary to give a verbal response, which is sometimes frustrating to foreigners who want explicit verbal commitment. raising the chin is also a clear indication of agreement. vacu eyebrow. syn. dolevacu.",0.25397927,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0001441,degi,"n. soot. sometimes used for blackening, as for barkcloth by women or the face by men and has been used for tattoos. idiom: samu degi. to be doing nothing of any importance, as in cleaning out soot from the fireplace, a criticism for choosing an easy job.",0.3662611,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0001442,dei,"firm, fixed in place. sa dei tu na duru. the post is fixed in place. tu dei permanent(ly). sa",0.36459696,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0001443,cakacaka,tu dei mai kea. he/she is working there steadily (permanently). cakava me tudei make it permanent. o iko sa sega ni rawa ni tu dei. you cannot be steady. sa dei tiko na veivosaki. the,0.4979963,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0001444,discussion is,"settled (completed). me da toka dei toka let us (many) stay steady in our purpose, our work. (that second toka is redundant but may sometimes be said.)",0.2521571,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0001445,ivakadei,"n. deposit, as in lay-by for purchase of retail goods.",0.08461797,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0001446,deidei,"n. sp. of edible land crab, dark in colour with white-tipped claws.",0.23857921,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0001447,deivaki,firmly . au vakabauta deivaki. i firmly believe it.,0.41280696,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0001448,vakadeitaka,"v. to ascertain, confirm, affirm, ensure, make sure, establish (facts), steady up. vakadeitaka na siga tou na sota kina. confirm the date when we will meet. ivakadei ni vale frame of the house. ivakadei ni sausaumi. deposit in payment.",0.37737486,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0001449,deke,". n. river fish like a large vo loa, edible, to inches, very few bones. there are several species of fish named with deke as a prefix .",0.3611204,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0001450,deke,"ulu v. to stand on one's head, or fall head-first, or dive into the water head-first syn. (vanua levu) doko ulu. idiom: dokodoko ulu to be wasted from excessive drinking.",0.3315762,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0001451,deki,(eng.) n. video deck.,0.30597174,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0001452,dela-na,"top. ena dela ni vanua on the hilltop. ena dela ni teveli on top of the table. na delana n. hilltop. dela-da. alternative name of the licentious spirit-god daucina, lit. ""on top of the excrement"".",0.50405383,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0001453,delabulewa,"n. large edible fish, grouper, epinephelus spp., that may be poisonous with ciguatera, especially october-november during balolo season.",0.30668116,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0001454,deladela,"n . mons veneris, female private parts. delakautaka v. to knock on the head, kill with a club, a word fallen into disuse.",0.45893562,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0001455,delamaca,"stranded high and dry (maca), out of water.",0.40108714,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0001456,delana,n. hilltop. na veidelana the hills. delana can be a person ’s second name.,0.40151685,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0001457,delanimati,n. section of reef exposed at low tide. mati tide.,0.08846917,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0001458,dela ni yavu,"n. home (a very formal, honorific expression).",0.23720872,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0001459,delavuvu,"n. roof, ceiling.",0.29493344,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0001460,dele,"(archaic) n. joyous, erotically vulgar dance of women, welcoming returning successful warriors with corpses for cannibal food. syn. wate. dele, deleva v. to make a formal request for community help in a substantial task such as house-building, clearing of new land. idele is the quid pro quo to show appreciation for the help .",0.35344207,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0001461,vakademena,"v. to pet (child, dog).",0.3255122,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0001462,demokarosi,"(eng.) n . democracy, a word that might not be understood in the same way by all fijians.",0.4966592,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0001463,western-style democracy goes sharply,against the grain of fijian chiefly system. it is hardly compatible with the concept of paramount chiefs introduced from tonga and consolidated by the british hierarchal system of indirect rule. spelling may vary.,0.11980197,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0001464,de,"ni ose n. literally “horse excrement”, small shrub, sida acuta, rhombifolia, used, twigs used as toothbrush, branches as a broom at korolevu, navosa. this replaces the sasa broom of coconut mid-ribs,",0.2588868,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0001465,used in coastal,"areas where coconut palms thrive. (in colo east, small branches of makita are used as a broom.)",0.28196943,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0001466,de,"ni ruve (or) de ni soqe n. plant used in rewa as soft underlayer for mats in old-style fijian houses, and also for thatching roofs, typha dominengus.",0.20052692,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0001467,de ni varo,n. sawdust. varo to saw.,0.20854217,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0001468,deqi,"(or) deqe (eng.) n. dengue fever, seven-day fever, breakbone fever. mosquito vector for the virus aedes aegyptae, eggs deposited in wet containers, ditches, live for several weeks, hatching when water",0.16807592,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0001469,level,"rises. female must feed on blood before it lays about eggs three days later, once every - days. larvae become adult in - days. females feed in early morning or evening and only the female transmits the disease; one bite is sufficient. the closely related ross river fever, introduced from australia, is often more serious. dere, derea and vakaderea v. to clean off, wash, of a person, referring to their private parts. formerly,",0.064606406,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0001470,or perhaps in,"certain regions, the word has been applied to more general washing. see dere neke, below.",0.12701136,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0001471,deredere,v. (lau) to wash one's private parts.,0.4037794,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0001472,derekona,"v. to belch, burp. this word seems little used today . custom has been for a guest to belch at a dinner, showing appreciation for the food. the host might also belch . no apology necessary . syn. qeremavu, dorokana.",0.31659788,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0001473,dereneke,"n. spawning of land crab (lairo), october through december, when they march to the sea to",0.30208153,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0001474,discharge,their eggs. a delicacy is the orange coloured attachment holding the eggs. the eggs themselves are not eaten. the crab wash off (dere) the eggs to disseminate them. male land crabs have a,-0.086584374,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0001475,brown,"attachment that is eaten with the seafood seasoning called miti. dereneke usually occurs after the full moon, following the rise of the balolo (edible annelid, sea worm), oct.-nov.",-0.043798413,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0001476,derogo,v. to clear the throat with mouth closed. (terema is with mouth open).,0.24048373,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0001477,derua,n. the indigenous fijian musical instrument used to accompany ceremonial dances (meke). it is a,0.33286157,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0001478,section of bamboo,"a couple of feet long, open at the bottom end, to be struck vertically on the ground",0.31442747,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0001479,setting,"a beat to the music. the top node is white and bare, like a bald pate, and is thus used as impolite slang for a bald person. the derua and the nose-flute were two indigenous fijian musical instruments and the nose-flute was rare, used only by a few polynesians. even more rare was the fijian equivalent of the jew’s harp, made of bamboo.",0.006958209,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0001480,dete,n. small of the back and lumbar area of the body.,0.33514,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0001481,deu,"lest i, sometimes seen as de ’u.",0.3401094,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0001482,vakadeuca,"v. to transmit, pass along, a disease, a thought, a command, an object. syn. vakadewa-taka.",0.38786042,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0001483,devo,"n. soapstone, limestone, which may have a thin layer of soil on top. this is common in the area of suva city. fij ians dug caves into the limestone. dewa, dewaca v. to spread out, transfer (usually words, written or spoken, or sickness). sa dewa vakatotolo na vosa. the word spreads fast. sa dewa ga. it is only hearsay. vakadewataka translate (language), transfer or pass on (something). dau vakadewa vosa translator, interpreter. na idewadewa the funnel, strainer (as for tea). see dawa. vakadewa n. translation, v. to translate.",0.29036558,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0001484,dewa,"n. (anglicism) a newly invented word for a suffix attached to the root-form of a verb (vu). for example, with the root-word for “hit or strike, club or kill” moku, one may attach a suffix to create the transitive form, as in moku-ta to hit it/him/her. such innovative words are thought useful by some language teachers. dewa, dewava v. to catch, spread, as of a disease. matedewa n. infectious disease. na dewa ni mate the spread of the sickness. na veidewavi the transmitting (as of disease), the infecting.",0.260745,True
