domain,sentence_type,direction,source_text,target_text,alignment_method,quality_flags,notes,source_doc
dictionary,lexeme_gloss,en_to_fj,"the colonial order and encourage their cooperation. cakobau ’s own sons unintentionally spread the infection that killed off most of those highland chiefs. though inadvertant, this devastating infection broke the spirit of the feisty highlanders. misila ni j amani german measles.",explain,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,". n. shrub, ximenia americana, olacaceae, known best for its highly scented, oblong, reddish or orange-coloured fruit, used for floral necklaces in season, and to scent oil as a perfume. the ripe fruit happens to be edible and is eaten by pigeons, and the wood was formerly used for making fijian neckrests kali (according to j. parham). i have noticed flower buds forming in september. the thin bark is",misimisi,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,". n. plant commonly growing in coastal swampy areas, leaves used as sturdy, durable thatch material. the material is hard to handle due to strips of tiny thorns on the edges of the long leaves. hypolytrum nemorum, cyperaceae.",misimisi,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,". n. epiphytic plant of the high hills, noticed by seemann as a useful, natural source of drinking water, from the rain. collospermum montanum, liliaceae.",misimisi,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,(or) masini (eng.) n. machine. misini ni cula sewing machine. misini butu sewing machine with foot-pedal power. misini ni ilovi x-ray machine (a rather artificial word).,misini,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,(eng.) n. missionary. syn. dau kaulotu.,misinare,parse_gatty_basic+invert,has_syn;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(eng.) n. collection of money for the methodist church, to support church officials, such as",vakamisinari,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(italatala) and wardens (ivakatawa). names are called out, announcing the amount given by each person.",ministers,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(or) micuqa v. to have difficulty of urination, a frequent problem with age.",misuqa,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,". n. (polyn.) n. liquid condiment, sauce for fish or yams, made of lemon juice, salt water, squeezed",miti,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"coconut, and usually, chopped onion and chilli, many minor variations, always made at home, not a commercial product. to some coastal fijians miti is an essential condiment for seafood. miti . n. terrestrial fern, sold in suva market, succulent stems and bundles of young shoots barely formed. the colour tends to be brown, especially when cooked. “mix”-taka (eng.) v. to mix.",grated,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n., v. mumps, swollen glands of the throat. o koya e mo. he/she has mumps. e tauvi koya na mo. he/she has a case of mump s.",mo,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,particle implying “should” or “must” referring to some action by “you” (one or many). na cava mo cakava . what you should do. mo dou cakava vakatotolo. you (several) should do it quickly. for,mo,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"form of imperative, not referring to any specific number of people, is given by the word me.",another,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"in late. moce-i-ca (or) moce vakaca sleep poorly, badly. vuanikau ni moce sleeping pills.",sleep,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"v. to be half-asleep (often from worry, concerns on the mind). ulumoce or mocemoce n., adj . sleepy-head. moce vata v. sleep together, usually with sexual involvement. imocemoce n. bed, place to sleep. syn. (tonga) mohe. idiom: kana moce just eat and fall asleep immediately, which may imply a life of leisure, depending on context. it can also be the result of a very hard day of work . idiom: moce vakaura : pretend to be asleep, lit. sleep like a prawn (ura) which may be very still, and suddenly move with alacrity. idiom: moce vakasiga sleep in the day-time. idiom: moce i dravu na koli there is no food in the house, lit. the dog can sleep in the fireplace because there is no food to cook. moce! . farewell !, good-bye !, good night ! sa moce (or, more respectfully) n i moce! good-bye (or)",moce-yadrayadra,parse_gatty_basic+invert,has_idiom;has_syn;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,night. ni moce toka mada good night (good-bye) for now. drau moce good bye (or good night) you two.,good,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n., v. farewell, to farewell. vakamoce, vakamocera v. to put to sleep, put to bed (as a child). veimoce, veimocera v. to sleep with (sometime person of opposite sex). na nodrau veimoceri kei na dua",vakamoce,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,goneyalewa his sleeping with a girl. e rau veimoceri vata they (two) slept together. (moce vata,na,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"the more normal expression.) may refer simply to several or many people sleeping next to each other on the floor, as sometimes occurs when there are visitors.",would be,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n. tree, to meters tall, dendrocnide vitiense, urticeae, fragrant flowers honoured in romantic songs. flowers november to april, fruiting february to march. closely related to the noxious",mocelolo,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"d. harveyi which has stinging hairs on flowers and leaves, and irritating sap that becomes more irritating if washed in water. idiom: mocelolo (lau): go to sleep without having dinner or sex.",salato,parse_gatty_basic+invert,has_idiom;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"v. to nod off to sleep, usually while seated.",mocemata,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,n. bed. syn. loga (in a traditional fijian house).,imocemoce,parse_gatty_basic+invert,has_syn;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n. tiny edible prawn, palaemon concimus., p . debilis, or macrobrachium sp., a specialty of the river",moci,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,such as rewa. great skill is needed to shell the tiny prawns. some fij ians catch them with a,deltas,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"sweeping motion of the hand, throwing them onto the riverbank. this is said to be the aquatic symbol of a few clans but it may be rather an iconic animal. mumukasi-taka na moci to remove head and shell of moci by squeezing between the fingers. syn. ura-ura. modro, modrolaka v. to throttle, wring the neck, especially to kill a chicken. by extension, to bully, mistreat by harsh domination (people, animals). by further extension, in slang, for an older person to have a sexual/romantic relationship with a much younger person of opposite sex.",fast,parse_gatty_basic+invert,has_syn;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n., adj . lacking pubic hair, of a girl or boy, being young. while this is a “proper” word, it may be used facetiously, even meanly, to imply immature, childish behaviour. sa modrimodri na nodra wede. it is childish, the (many) girls showing off (to the opposite sex). syn. drolua. by ext., ulu modri bald head. moi, moica v . to turn with a twisting motion, person in a dance, model on a catwalk, person wanting to show a scar on their back, key in a lock, pencil in a pencil-sharpener.",modri,parse_gatty_basic+invert,has_syn;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n. style, clarity and precision of dance movements especially, best with a snapping turn, clean sharp movements, not sloppy. may also apply to a person ’s behaviour, attitude when it is clear, clean and snappy sharp, alert. moimalua adj . slow of movement. moitotolo quick, smart in movement, often referring to dance movements.",imoimoi,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,n. stone enclosure put together as part of a fish trap at a stony coast. at low tide the fish may be collected from this part of the fish fence. tuva moka set up stone fish-fence. there is a moka ni gata,moka,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(used previously for food) at village noikorokoro, kadavu. idiom: qalova uaua na moka to be obstreperous, of children . lit. to swim at high tide, harvesting from",stone enclosure for snakes,parse_gatty_basic+invert,has_idiom;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(or) momokiti adj . round, rounded.",mokimokiti,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,(eng.) v. to mortgage.,mokiti-taka,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n. gecko. there are a few species. inside houses one finds the indigenous mourning gecko and the larger, vocal house gecko. they are harmless, even helpful in killing insects, but their excrement is visible. their round white eggs, in pairs, may be found in secluded nooks. they take on the colour of",moko,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"and much larger forest gecko (to inches) that live in trees. these larger vokai are roasted over a fire and eaten, especially by highlanders of viti levu. moko, mokota v. to hug. mokolaka to hug very hard, grip a person tightly with arms around them. veimokomoko hugging. idiom: moko kabi clinging, of a child.",larger polynesian gecko,parse_gatty_basic+invert,has_idiom;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n. brassiere, a garment now very widely adopted. the implication is of a garment that hugs the body. syn. taganisucu.",ivakamoko,parse_gatty_basic+invert,has_syn;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,". adj ., adv. hugging, as in danisi mokomoko cheek-to-cheek dancing in close, gripping contact. mokomoko . (medical) pneumonia.",mokomoko,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n. fragrant-flowered tree, the malaysian ylang-ylang, cananga odorata, annonaceae, traditionally used in floral necklaces, and personal adornment in the hair, flowers year-round but most heavily",mokosoi,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"someone who should be punished. me moku kill him ! lit. have him killed. syn. (nadro) hakwa. idiom: hakwa! kill ! war cry challenge of nadroga people, often heard at sports events, especially football which is a passion with those people. syn. (lau, kadavu) motu)",used humorously for,parse_gatty_basic+invert,has_idiom;has_syn;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n. violent blow (club, broken bottle, fist).",imoku,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"siga idiom: waste time, pass the time of day, laze about. lit., to strike a blow at the day, a futile pastime.",moku,parse_gatty_basic+invert,has_idiom;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"tagane n. “male molau”, small tree to m., glochidion vitiense, euphorbiaceae, hairy, rounded",molau,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"apex, whitish grey on underside, with reddish stem covered in fine hair. syn. (west) qalo. idiom : qase molau n. man who is no longer young but acts as if younger than his years, particularly",leaves with blunt,parse_gatty_basic+invert,has_syn;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"yalewa n. “female molau”, small tree to m., glochidion seemanii, euphorbiaceae, endemic to fiji, distinguished by fine-pointed, spirally arranged leaves that distinguish it from molau tagane.",molau,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"is red covering white to pinkish wood, while tagane slash is light brown with cream-coloured wood.",slash,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"thanking, now used mostly as part of a ceremonial exchange. when a person sneezes -- a previously",moli,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,undesirable act that formerly deserved death if in the presence of high-ranking person -- a,socially,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"these days says bula! (live !). the appropriate response is moli! as a remark of polite gratitude. this exchange may be repeated a couple of times. if the sneezing continues, the host may jocularly respond to the sneeze with mate! (kill him !)",senior person,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"v., n. (lau) to thank, to express thanks, bauan vakavinavinaka.",vakamolimoli,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,n. citrus. syn. (namosi) soco.,moli,parse_gatty_basic+invert,has_syn;inverted,,Fijian-English_Dictionary.txt
